Address,is_address
"6/1, SRP Nagar, Saibaba Colony, Coimbatore",1
"69, Bharathi Park, 6th Cross, Saibaba Colony, Coimbatore",1
"Creamstone , 1335, Avinashi Road, Opposite Bharath Petrol Bunk, Peelamedu, Coimbatore",1
"6th Floor, Metro Park Inn, 1000, Raja Street, Near Clock Tower, Town Hall, Coimbatore",1
"27 B, Near Premier Plaza, Rajpur Road, Chukkuwala, Dehradun",1
"27 B, Rajpur Road, Opposite St. Joseph's Academy, Chukkuwala, Dehradun",1
"69, Krishna Tower, Rajpur Road, Hathibarkala Salwala, Dehradun",1
"101, Rajpur Road, Hathibarkala Salwala, Dehradun",1
"88 A, Opposite Osho, Chander Lok Colony, Rajpur Road, Hathibarkala Salwala, Dehradun",1
"138/345, Rajpur Road, Jakhan, Dehradun",1
"140 A, Rajpur Road, Jakhan, Dehradun",1
"Rajpur Road, Jakhan, Dehradun",1
"Saina Inn, 3, Old Survey Road, Karanpur, Dehradun",1
"Hotel White House, Behind St. Joseph's Academy, Subhash Road, Karanpur, Dehradun",1
"102 Yamuna Colony, Above Punjab National Bank, Chakrata Road, Dehradun",1
"Khala Gaon, Near Shiv Mandir, Malsi, Dehradun",1
"UG 03, Pacific Mall, Rajpur Road, Jakhan, Dehradun",1
"43, Gandhi Road, Paltan Bazaar, Dehradun",1
"5, Pritam Road, Dalanwala, Near Race Course, Dehradun",1
"Chaudhary Plaza, Rajpur Road, Rajpur, Dehradun",1
"3, Astley Hall, Rajpur Road, Rajpur, Dehradun",1
"Near Shehanshahi Ashram, Old Mussorie Road, Rajpur, Dehradun",1
"Mussourie Diversion, Pacific Hills,Rajpur Road, Rajpur, Dehradun",1
"88, Opposite Osho, Chander Lok Colony, Rajpur Road, Rajpur, Dehradun",1
"G 25/22, Main Road, 40 Feet, Molarband Extension, Badarpur Border, Faridabad",1
"11/6, Delhi Mathura Road, Near Bharat Petrol Pump, Badarpur Border, Faridabad",1
"Main 40 Feet Road, Molarband Extension, Badarpur Border, Faridabad",1
"Main 40 Feet Road, Molarband Extension, Badarpur Border, Faridabad",1
"Main 40 Feet Road, Molarband Extension, Badarpur Border, Faridabad",1
"A-68/5, Near Mehra Petrol Pump, Main Tajpur Road, Badarpur Border, Faridabad",1
"Badarpur Border Chowk Post, Badarpur Border, Faridabad",1
"Near Seble Cinema, Dharamveer Market, Badarpur Border, Faridabad",1
"B-222, Shishram Complex, Main Market, Badarpur Border, Faridabad",1
"Sector 21 A, Asian Hospital, Badhkal Chowk, Badkal Lake, Faridabad",1
"UGF 22, Charmwood Plaza, Eros Garden, Charmwood Village, Faridabad",1
"UG 58, Charmwood Plaza, Eros Garden Colony, Suraj Kund Road, Charmwood Village, Faridabad",1
"Deepak Complex, Near Eros Garden, Charmwood Village, Faridabad",1
"HR-227, 60 Feet Road, Pul Pehlad Pur, Charmwood Village, Faridabad",1
"158/7, Opposite DDA Flat, Pul Pehlad Pur, Charmwood Village, Faridabad",1
"1, Deepak Complex, Eros Charmwood Village, Faridabad",1
"Shop 23-24, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad",1
"12/7, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad",1
"29, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad",1
"Shop R-2, 3rd Floor, Crown Interiorz Mall, Sector 35, Faridabad",1
"3, 2nd Floor, Crown Interiorz Mall, Near Toll Bridge, Sector 35, Faridabad",1
"10, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad",1
"Ground Floor, Crown Interiorz Mall, Sector 35, Faridabad",1
"Crown Interiorz Mall, Sector 35, Faridabad",1
"SF 25, 2nd Floor, Sector 35, Faridabad",1
"Shops 21-22, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad",1
"2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad",1
"S-2, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad",1
"Food Court, Crown Plaza Mall, Sector 15-A,  Near, Sector 15, Faridabad",1
"Crown Plaza Mall, Sector 15, Faridabad",1
"LG-28, Crown Plaza Mall, Sector 15-A, Sector 15, Faridabad",1
"2nd Floor, Crown Plaza Mall, Sector 15-A, Sector 15, Faridabad",1
"E 51, Shiv Durga Vihar, Dayal Bagh, Faridabad",1
"40 GF, Eldeco Station 1 Mall, Sector 12, Faridabad",1
"F-46 A, 1st Floor, Eldeco Mall, Sector 12, Faridabad",1
"Hotel Saffron Kiran, 12/6, Adjacent to Badarpur Toll, NH-2, Sector 35, Faridabad",1
"Hotel Saffron Kiran, 12/6, Adjacent to Badarpur Toll, NH-2, Sector 35, Faridabad",1
"Hotel Saffron Kiran, 12/6, Adjacent to Badarpur Toll, NH-2, Sector 35, Faridabad",1
"6, Plot 17, New DLF, Indraprastha Colony, Faridabad",1
"K Hotel, Plot 2, Behind Pristine Mall, Sector 31, Faridabad",1
"3C-188, Opposite Bharat Optical, NIT, Faridabad",1
"3F/49, Sainik Colony Road, NIT, Faridabad",1
"3F/90, Sainik Colony Road, NIT Faridabad",1
"3G/1, NIT, Faridabad",1
"Park Plaza, Sector 21 C, Sector 21, Faridabad",1
"UGF 35, Parsvanath City Mall, Sector 12, Faridabad",1
"Shop 38, Upper Ground Floor, Parsvnath City Mall, Sector 12, Faridabad",1
"Shop 32, Upper Ground Floor, Parsvnath City Mall, Sector 12, Faridabad",1
"J-121, Near Lean Wolf Gym, Sector 10, Faridabad",1
"Shop 2661, Sector 7-10 Market, YMCA Road, Sector 10, Faridabad",1
"938, 7-10 Chowk, YMCA Road, Sector 10, Faridabad",1
"Near Big Bus, Sector 9-10 Road, Sector 10, Faridabad",1
"J140, Sector 10, Faridabad",1
"Sector 10, Faridabad",1
"Invitation Inn Banquet & Rooms, DLF Sector 10, Faridabad",1
"H - 147, Sector 10, Faridabad",1
"SCF 9, Near Bank of India, Sector 11, Faridabad",1
"Booth 15, Sector 11, Faridabad",1
"18, DLF Market, Sector 11, Faridabad",1
"Plot 1-A, Sector 11-D, Sector 11, Faridabad",1
"Ground Floor, Parsvnath CIty Mall, Sector 12, Faridabad",1
"Town Park, Opposite District Court, Sector 12, Faridabad",1
"11-12 Dividing Road, Sector 12, Faridabad",1
"Plot 6, Bata Chowk, BIryaniwali Gali, Sector 12, Faridabad",1
"10, Town Park, Sector 12, Faridabad",1
"SCF 58, Ground Floor, Sector 15, Faridabad",1
"SCF 74, Sector 15 Market, Sector 15, Faridabad",1
"SCF 42, Shopping Centre, Main Huda Market, Sector 15, Faridabad",1
"Booth Number 135, Main Market, Sector 15, Faridabad",1
"Shop 19, HUDA Market, Opposite Mother Dairy, Sector 15, Faridabad",1
"SCO 46, Main Market, Sector 15, Faridabad",1
"Shop 33, Main Market, Sector 15, Faridabad",1
"HUDA Market, Sector 15, Faridabad",1
"697, Sector 15, Faridabad",1
"87, Near City Chemist, Sector 15, Faridabad",1
"135, Lower Ground Floor, HUDA Market, Sector 15, Faridabad",1
"SCF 55, Main Market, Sector 15, Faridabad",1
"A-45/49, Sector 15, Faridabad",1
"42, 1st Floor, HUDA Market, Sector 15, Faridabad",1
"Shop 45, Main Market, Sector 15, Faridabad",1
"Shop 105, Sector 15, Faridabad",1
"SCF 43, 2nd Floor, Main Market, Sector 15, Faridabad",1
"418, 1st Floor, Sector 15, Faridabad",1
"HUDA Market, Sector 15, Faridabad",1
"11 & 12, Main Market, Sector 15, Faridabad",1
"125, Near Gurudwara, Sector 15, Faridabad",1
"135, Main Market, Sector 15, Faridabad",1
"Shop 160, Sector 15, Faridabad",1
"SCF 46-50, 1st Floor, Fitstop Gym, Main Market, Sector 15, Faridabad",1
"Booth 125-P, Ground Floor, Huda Market, Sector 15, Faridabad",1
"Shop 18, Opposite Mother Dairy, Sector 15 Market, Sector 15, Faridabad",1
"DSS-48, Huda Market, Sector 15, Faridabad",1
"SCF 40, Main Market, Sector 15, Faridabad",1
"9 & 10, Main Market, Sector 15, Faridabad",1
"SCF 78, HUDA Market, Sector 15, Faridabad",1
"SCF 39, First Floor, Above Axis Bank, Sector 15, Faridabad",1
"Main Market, Sector 16, Faridabad",1
"Shop 60, Near Sagar Cinema, Sector 16, Faridabad",1
"Shop 147, HUDA Market, Sector 16, Faridabad",1
"Shop 138, HUDA Market, Near HDFC Bank, Sector 16, Faridabad",1
"Booth 110, HUDA Market, Near ICICI Bank, Sector 16, Faridabad",1
"135, Huda Market, Sector 16, Faridabad",1
"SCO 22-23, Main Market, Sector 16, Faridabad",1
"Shop 98, Sabzi Mandi, Sector 16, Faridabad",1
"Shop 123, HUDA Market, Sector 16, Faridabad",1
"Booth 146, HUDA Market, Sector 16, Faridabad",1
"Shop 137, Huda Market, Sector 16, Faridabad",1
"Near Gold Gym, Behind Petro Pump Sector 16, Faridabad",1
"Near Gold Gym, Behind Petrol Pump, Sector 16, Faridabad",1
"Booth 2, Main Huda Market, Sector 16, Faridabad",1
"SCO 35, HUDA Market, Sector 16, Faridabad",1
"Shop 139, Main HUDA Market, Sector 16, Faridabad",1
"2nd Floor, SCO 95, HUDA Market, Sector 16, Faridabad",1
"145, Main Market, Sector 17, Faridabad",1
"12 - 14, Sector 17, Faridabad",1
"31, Near HDFC Bank ATM, Sector 17 Market, Sector 17, Faridabad",1
"124, Near OBC Bank, Sector 17 Market, Faridabad, Sector 17, Faridabad",1
"Shop 140, Back Side, Main Market, Sector 17, Faridabad",1
"122 & 123, HUDA Market, Sector 17, Faridabad",1
"115 & 116, Sector 17, Faridabad",1
"1st  Floor, 110, HUDA Market, Sector 17, Faridabad",1
"156, Main Market, Sector 17, Faridabad",1
"Shop 164, Huda Market, Sector 17, Faridabad",1
"Shop 32, HUDA Market, Sector 19, Faridabad",1
"Booth 16, Part 2 Market, Sector 19, Faridabad",1
"77 & 78, HUDA Market, Opposite Community Centre, Sector 21 C, Near Sector 21, Faridabad",1
"Opposite 21-C Market, Sector 21, Faridabad",1
"DSS 44, Sector 21, Faridabad",1
"Asian Institute of Medical Sciences, Badkal Flyover, Sector 21 A, Sector 21, Faridabad",1
"DSS-38, Sector 21C Market, Sector 21, Faridabad",1
"Ankhir Road, Near Union Bank, Opposite Sector 21-D, Sector 21, Faridabad",1
"Shop 73, Main Market, Sector 21 C, Sector 21, Faridabad",1
"Shop 57, Sector 21D Market, Sector 21, Faridabad",1
"G-5, Post Office Gali, Indra Enclave, Sector 21-D, Sector 21, Faridabad",1
"Shop 11, HUDA Main Market, Behind Park Plaza Hotel, Sector 21-C, Sector 21, Faridabad",1
"Shop 16, Sector 21C, Sector 21, Faridabad",1
"Shop 52, Sector 21C Market, Sector 21, Faridabad",1
"Plot 1, Sector 21, Faridabad",1
"Asian Institute of Medical Sciences, Near Badhkal Road, Sector 21, Faridabad",1
"Plot 2347, Near Sector 28 Metro Station, Sector 28, Faridabad",1
"13, Near Water Tank, HUDA Market, Sector 28, Faridabad",1
"Near Reliance Fresh, Huda Market, Sector 28, Faridabad",1
"Shop 77-78, Near Balaji Sweets, Main Huda Market Sector 28, Faridabad",1
"Main HUDA Market, Sector 29, Faridabad",1
"2nd Floor, Main HUDA Market, Sector 29, Faridabad",1
"Shop 45, Ground floor, SLF MALL, IP Colony, Sector 30, Faridabad",1
"14/5, SRS Tower, Ground Floor, Sector 31, Faridabad",1
"DSS 24, Shopping Centre, Sector 31, Faridabad",1
"Near Pristine Mall, Sector 31, Faridabad",1
"Huda Market, Sector 31, Faridabad",1
"Choudhary Hetram Complex, 30-31 Dividing Road, Sector 31, Faridabad",1
"13/6, Mathura Road, SSR Cooperate Park, Opp NHPC Chowk Metro Station, Sector 31, Faridabad",1
"DSS-28, Sector 31, Faridabad",1
"Ground Floor, 45 SLF Mall, IP Colony, Sector-30-33, Faridabad",1
"Block 7, Spring Fields Colony, Sector 31, Faridabad",1
"SCF 3, Ashoka Enclave Part 1, Near Kanishka Tower, Sector 34, Faridabad",1
"Ground Floor, Ridhi Sidhi Plaza, Ashoka Main, Sector 34, Faridabad",1
"Ground Floor, Ridhi Sidhi Plaza, Ashoka Main, Sector 35, Faridabad",1
"SCF-1, Shop 5, Ashoka Enclave Main, Sector 35, Faridabad",1
"12/4, Sarai Khawaja, Banarasi Market, Near Toll Gate, Main Mathura Road, Sector 37, Faridabad",1
"Ground Floor, Ridhi Sidhi Plaza, Ashoka Main, Sector 35, Faridabad",1
"Shop 1, Devi Sahai Market, Sector 37, Faridabad",1
"Shop 5, 12/2, Sector 37, Faridabad",1
"14, Huda Market, Sector 37, Faridabad",1
"129, HUDA Shopping Centre, Sector 37, Faridabad",1
"Shop 14, Devi Sahai Market, Sector 37, Faridabad",1
"SCF 146/37, HUDA Complex, Delhi Badarpur Border, Near Main Mathura Road, Sector 37, Faridabad",1
"106, Huda Market, Sector 37, Faridabad",1
"Shop 44, Huda Market, Sector 37, Faridabad",1
"22, HUDA Market, Main Road, Sector 37, Faridabad",1
"92, HUDA Market, Sector 37, Faridabad",1
"Anangpur Dairy, Devi Sahay Market, Near, Sector 37, Faridabad",1
"HUDA Market, Sector 37, Faridabad",1
"Shop 65, HUDA Market, Sector 37, Faridabad",1
"SCF 147, hUDA Market, Sector 37, Faridabad",1
"Shop 53, HUDA Market, Sector 37, Faridabad",1
"Huda Market, Sector 37, Faridabad",1
"Shop 121, HUDA Market, Sector 37, Faridabad",1
"Sher Shah Suri Road Rajaram Market, Sector 37, Faridabad",1
"12/4, Sarai Khawaja, Banarasi Market, Near Toll Gate, Main Mathura Road, Sector 37, Faridabad",1
"Shop 15, Main Road, Sector 37, Faridabad",1
"Shop 6, SCO C-3166, Lower Ground Floor, Pujara Complex, Green Fields Colony, Sector 41, Faridabad",1
"C-3548, Basement, Greenfield, Sector 41, Faridabad",1
"3176, C Block Market, Green Field Colony, Sector 41, Faridabad",1
"B-263, Green Field Colony, Sector 42, Faridabad",1
"B-204, Green Field Colony, Sector 42, Faridabad",1
"B-1212, Ground Floor, Front Side, Green Fields Colony, Main Road, Sector 42, Faridabad",1
"Ground Floor, Plot 201, Block B, Greenfield Colony, Sector 43, Faridabad",1
"Shop 15, Omaxe Hills And Forest Spa, Surajkund Road, Sector 43, Faridabad",1
"B-474, Greenfield Plaza, Sector 43, Faridabad",1
"B-102, Green Field Colony, Sector 43, Faridabad",1
"Anangpur Chowk, Opposite Omaxe Tower, Sector 43, Faridabad",1
"B - 263, Green Field Colony, Sector 43, Faridabad",1
"B-205, Green Field Colony, Sector 43, Faridabad",1
"3256, C Block, Greenfields Colony, Sector 43, Faridabad",1
"Opposite Omaxe Forest, Main Surajkund Road, Anangpur Chowk, Sector 41-42, Near Sector 43, Faridabad",1
"B 229, Shop 3, Greenfield Colony, Sector 43, Faridabad",1
"B-195, City Square Complex, Green Field Colony, Sector 43, Faridabad",1
"SCF 76, HUDA Market, Sector 46, Faridabad",1
"55, HUDA Market, Sector 46, Faridabad",1
"SCO 63, Above Indian Overseas Bank, 1st Floor, Main Market, Sector 46, Faridabad",1
"HUDA Market, Sector 46, Faridabad",1
"Shop 5, Ground Floor, Achievers Mall, Near Sainik Colony, Sector 49, Faridabad",1
"SCF 68, HUDA Market, Sector 7, Faridabad",1
"SCF Complex 58, Huda Market, Sector 7, Faridabad",1
"Shop 140, Main Market, Sector 7, Faridabad",1
"Shop 2398, Sector 7-A, Near, Sector 7, Faridabad",1
"2613, YMCA Road, Sector 7, Faridabad",1
"21, HUDA Market, Sector 7, Faridabad",1
"31, Main Market, Sector 7, Faridabad",1
"Shop 2385, Sector 7A, Near Sector 7, Faridabad",1
"Shop 232, HUDA Market, Sector 7, Faridabad",1
"Sai Plaza, Opposite Sai Dham, Tigaon Road, Sector 86, Faridabad",1
"Omaxe Heights Club, Sector 86, Faridabad",1
"Shop 72, Near Omaxe Heights, Gate 2, Sector 86, Faridabad",1
"Shop 7, Sai Complex, Opposite Sai Dham, Tigaon Road, Sector 86, Faridabad",1
"SRS Royal Hills, Near Club Sec 87, Sector 86, Faridabad",1
"Plot 6, Tigaon Road, Sector 86, Faridabad",1
"Tigaon Road, Near Omaxe, Sector 86, Faridabad",1
"Shop 121, Sai Dham Road, Near Omaxe Chowk, Sector 86, Faridabad",1
"Shop 87, Near Omaxe Heights, Gate 2, Sector 86, Faridabad",1
"Shop 2-4, Tigaon Road, Near Sai Dham Mandir, Sector 86, Faridabad",1
"Shop 16, BPTP Princess Park Shopping Arcade, Sector 86, Faridabad",1
"Huda Market, Sector 9, Faridabad",1
"Sector 9, Faridabad",1
"Shop 100, Main HUDA Market, Sector 9, Faridabad",1
"SCF 218, Huda Market, Sector 9, Faridabad",1
"383, Sector 9, Faridabad",1
"Ground Floor, SRS Mall, City Centre, Sector 12, Faridabad",1
"HR 1B, Pul Pehladpur, Main Suraj Kund Road, Suraj Kund, Faridabad",1
"HR-250, B/10, 60 Feet Road, Pul Prahladpur, Suraj Kund, Faridabad",1
"H-250, B/10, 60 Feet Road, Pul Prahladpur, Suraj Kund, Faridabad",1
"A-4, Pul Prahladpur, Suraj Kund Road, Suraj Kund, Faridabad",1
"A 34, Pul Pehladpur, Main Surajkund Road, Suraj Kund, Faridabad",1
"Near Anandvan, Opposite NHPC Society, Suraj Kund Road, Suraj Kund, Faridabad",1
"Opposite CNG Pump, Pul Prahladpur, Suraj Kund Road, Suraj Kund, Faridabad",1
"B-147, Naveen Plaza, Sharma Market, Prahladpur, Suraj Kund, Faridabad",1
"A-3, Pul Prahladpur, Main Suraj Kund Road, Suraj Kund, Faridabad",1
"285, DDA Flat, Suraj Kund Road, Pul Prahladpur, Suraj Kund, Faridabad",1
"A-1, Shiv Durga Vihar, Near Eros Garden, Suraj Kund, Faridabad",1
"HR 62E, 60 Feet Road Pul Pehladpur, New Delhi",1
"HR 62, CD 60 Foot Road, Pul Pehladpur, Near Sharma Market, New Delhi",1
"Shop 5, Anangpur Chowk, Green Field, Opposite Apartments, Suraj Kund Road, Faridabad",1
"1, Anangpur Chowk, Opposite Omaxe Forest & Spa, Suraj Kund, Faridabad",1
"A-1559, Green Field Colony, Suraj Kund, Faridabad",1
"E 588, Mittal Colony, Pul Parahladpur, Suraj Kund Road, Faridabad, Suraj Kund, Faridabad",1
"A-8, A-60 Feet Road, Pul Prahladpur, Suraj Kund, Faridabad",1
"57, EWA, Charmwood Village, Suraj Kund, Faridabad",1
"The Atrium Hotel, Shooting Range Road, Suraj Kund, Faridabad",1
"The Atrium Hotel, Shooting Range Road, Suraj Kund, Faridabad",1
"Vibe by The Lalit Traveller, 12/7, Sector 35, Faridabad",1
"MB 48, Shipra Suncity, Indirapuram, Ghaziabad",1
"Shop 24, Regalia Heights, Shipra Suncity, Indirapuram, Ghaziabad",1
"Near Shipra Mall, Indirapuram, Ghaziabad",1
"C-1, Saya Zenith, Next to CISF Camp, Opposite Shipra Sun City, Indirapuram, Ghaziabad",1
"Mall Road, Ahinsha Khand ll, Near Shanti Gopal Hospital, Indirapuram, Ghaziabad",1
"C 17, 1st Floor, Patparganj Industrial Area, Kaushambi, Ghaziabad",1
"Level 3, Shipra Mall, Vaibhav Khand, Gulmohar Road, Indirapuram, Ghaziabad",1
"Ground Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad",1
"1st Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad",1
"Shop 18, Ground Floor, Shipra Mall, Vaibhav Khand, Indirapuram, Ghaziabad",1
"1st Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad",1
"Bite Inn Food Court, 2nd Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad",1
"3rd Floor, Shipra Mall, Indirapuram, Ghaziabad",1
"1st Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad",1
"Shop 18, Lower Ground, Shipra Mall, Indirapuram, Ghaziabad",1
"Food Court, 2nd Floor, Shipra Mall, Indirapuram, Ghaziabad",1
"1, Food Court, 2nd Floor, Shipra Mall, Indirapuram, Ghaziabad",1
"18, 2nd Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad",1
"9, Shipra Mall, Indirapuram, Ghaziabad",1
"Ground Floor, Shipra Mall, Indirapuram, Ghaziabad",1
"19 & 50, Level 2, Shipra Mall, Indirapuram, Ghaziabad",1
"Ground Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad",1
"Shop 34-40, Level 3, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad",1
"A Block Market, Surya Nagar, Ghaziabad",1
"Shop 4, B Block, Main Market, Opposite Vivek Vihar, Surya Nagar, Ghaziabad",1
"1054, Sim Vaddo, Anjuna, Goa",1
"Anjuna Main Road, Opposite Paradise Guest House, Anjuna, Goa",1
"82, Sim Waddo, Arpora Hill, Anjuna, Goa",1
"Anjuna Beach, Anjuna, Goa",1
"Aswem Beach, Near Papa Jolly Hotel, Aswem Road, Morjim, Arambol, Goa",1
"Baga Beach, Calangute-Baga Road, Baga, Goa",1
"Baga Calangute, Bardez, Baga, Goa",1
"Agar Waddo, Calangute Arpora Road, Bardez, Baga, Goa",1
"Ranvaddo, Salcete, Betalbatim, Goa",1
"5/181, Calangute Baga Junction, Calangute, Goa",1
"Calangute Beach, Calangute, Goa",1
"Main Candolim Road, Titos Vaddo, Candolim, Goa",1
"Dando Beach, Opposite Santana Beach Resort, Candolim, Goa",1
"Before The Leela, Mobor, Cavelossim, Goa",1
"Near Bank Of India, Bhatiwado, Nerul, Goa",1
"1st Floor, Vagle Vision, 18th June Road, Panaji, Goa",1
"Swami Vivekanand Road, Near ICICI Bank, Panaji, Goa",1
"Sunaparanta Centre For The Arts, Altinho, Panaji, Goa",1
"D. B. Bandodkar Road, Campal, Panaji, Goa",1
"Small Vagator Beach, Ozran, Vagator, Goa",1
"Shop GF-18, ILD Trade Centre, Sector 47, Near Sohna Road, Gurgaon",1
"112/112-A, 1st Floor, ILD Trade Centre, Near Subhash Chowk, Sohna Road, Gurgaon",1
"3rd Floor, Ambience Mall, Gurgaon",1
"3rd Floor, Ambience Mall, Gurgaon",1
"27, Ground Floor, Ansal Plaza Mall, Palam Vihar, Gurgaon",1
"Ground Floor, Ansal Plaza Mall, Palam Vihar, Gurgaon",1
"Ground Floor, Ansal Plaza Mall, Palam Vihar, Gurgaon",1
"Ground Floor, Ansal Plaza Mall, Palam Vihar, Gurgaon",1
"5, Sector 52 A, Near Ardee City, Gurgaon",1
"IOCL Petrol Pump, Ardee City, Gurgaon",1
"C Block Market, Sector 52, Ardee City, Gurgaon",1
"Vohra Market, Near Government School, Ardee City, Gurgaon",1
"Shop 19, Baba Chitru Complex, Sector 52, Near, Ardee City, Gurgaon",1
"Ardee City, Gurgaon",1
"C-51, Sector 52, Ardee City, Gurgaon",1
"Ground Floor, Artemis Hospital, Sector 51, Ardee City, Gurgaon",1
"D12/12b, Ardee City, Gurgaon",1
"Vohra Market, Near Government School, Ardee City, Gurgaon",1
"Ardee City, Gurgaon",1
"Shop 4, B Block, Vicky Market, Ardee City, Gurgaon",1
"Vohra Market, Near Government School, Ardee City, Gurgaon",1
"Opposite Block D-10, Sector 52, Ardee City, Gurgaon",1
"1797, Gate 3, Opposite Block D-10, Sector 52, Ardee City, Gurgaon",1
"C Block, Near Walking Park, Ardee City, Gurgaon",1
"Mata Road, Wazirabad, Ardee City, Gurgaon",1
"VPO, Wazirabad, Sector 52, Ardee City, Gurgaon",1
"C Block, Sector 52, Ardee City, Gurgaon",1
"Best Western Skycity Hotel, 1 Old Judicial Complex, Sector 15, Gurgaon",1
"Best Western Skycity Hotel, 1, Old Judicial Complex, Sector 15, Gurgaon",1
"133/134, Central Arcade, DLF Phase 2, Gurgaon",1
"Sector 53, Gurgaon",1
"G-4/5, Central Plaza Mall, Golf Course Road, Gurgaon",1
"GF-11, Central Plaza Mall, Golf Course Road, Gurgaon",1
"Ground Floor, Central Plaza Mall, Golf Course Road, Gurgaon",1
"2, Central Plaza Mall, Golf Course Road, Gurgaon",1
"G-6, Central Plaza Mall, Golf Course Road, Gurgaon",1
"F10/F11, Central Plaza Mall, Golf Course Road, Gurgaon",1
"Ground Floor 1, Central Plaza Mall, Golf Course Road, Gurgaon",1
"Shop 18, Ground Floor, Central Plaza Mall, Golf Course Road, Gurgaon",1
"13 & 28, Central Plaza, Golf Course Road, Gurgaon",1
"Country Inn & Suites by Carlson, Sector 29, Gurgaon",1
"Country Inn & Suites by Carlson, Old Delhi Gurgaon Road, Sector 12, Gurgaon",1
"Country Inn & Suites by Carlson, Old Delhi Gurgaon Road, Sector 12, Gurgaon",1
"Country Inn & Suites By Carlson, 406, Phase 3, Udyog Vihar, Gurgaon",1
"Country Inn & Suites By Carlson, 10th KM Stone, Bhondsi, Sohna Road, Gurgaon",1
"Courtyard by Marriott, Plot 27 B, Sushant Lok 1, Sushant Lok, Gurgaon",1
"Courtyard by Marriott, Plot 27 B, Sushant Lok 1, Sushant Lok, Gurgaon",1
"Shop 212/214, Level 2, Cross Point Mall, DLF Phase 4, Gurgaon",1
"G 11, DLF Cross Point Mall, Opposite Galleria Market, DLF Phase 4, Gurgaon",1
"1st Floor, Cross Point Mall, DLF Phase 4, Gurgaon",1
"Shop 217, 2nd Floor, Cross Point Mall, DLF Phase 4, Gurgaon",1
"116, 117, & 130, 1st Floor, Cross Point Mall, DLF Phase 4, Gurgaon",1
"Shop 204-206, Cross Point Mall, DLF Phase 4, Gurgaon",1
"2nd Floor, Cross Point Mall, DLF Phase 4, Gurgaon",1
"2nd Floor, Cross Point Mall, Galleria Market DLF Phase 4, Gurgaon",1
"Crowne Plaza, NH-8, Sector 29, Gurgaon",1
"Crowne Plaza, National Highway 8, Sector 29, Gurgaon",1
"KG-5 C, Ground Floor, Tower C, Cyber Greens, DLF Cyber City, Gurgaon",1
"102, 1st Floor, Cyber Hub, DLF Cyber City, Gurgaon",1
"Ground Floor, Shop 6, Building 8, Tower C, Cyber Hub, DLF Cyber City, Gurgaon",1
"Shop 106-107, Cyber Hub, DLF Cyber City, Gurgaon",1
"Cyber Hub, DLF Cyber City, Gurgaon",1
"Shop 15, Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon",1
"K-1, Ground Floor, Near Building 8, Cyber Hub, DLF Cyber City, Gurgaon",1
"11, Cyber Hub, DLF Cyber City, Gurgaon",1
"K-5, Cyber Hub, DLF Cyber City, Gurgaon",1
"K-5/A, Near Building 8-B Entrance, Cyber hub, DLF Cyber City, Gurgaon",1
"Cyber Hub, DLF Cyber City, Gurgaon",1
"K-3A, Cyber Hub, Phase 2, DLF Cyber City, Gurgaon",1
"103, 1st Floor, Cyber Hub, DLF Cyber City, Gurgaon",1
"Cyber Hub, DLF Cyber City, Gurgaon",1
"K-4/A, Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon",1
"Shop 108, 1st Floor, Cyber Hub, DLF Cyber City, Gurgaon",1
"9, Ground Floor, Cyber Hub, Opposite Gateway Towers, DLF Cyber City, Gurgaon",1
"Shop 101, 1st Floor, Cyber Hub, DLF Cyber City, Gurgaon",1
"K3-B, Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon",1
"2nd Floor, Cyber Hub, DLF Cyber City, Gurgaon",1
"K-4B, Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon",1
"110, 1st Floor, Cyber Hub, DLF Cyber City, Gurgaon",1
"Cyber Hub, DLF Cyber City, Gurgaon",1
"Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon",1
"201-202, Cyber Hub, DLF Cyber City, Gurgaon",1
"Cyber Hub, DLF Cyber City, Gurgaon",1
"Ground Floor, DLF Cyber City, Gurgaon",1
"Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon",1
"2-A, UGF/A, Ground Floor, Building 10, Cyber Hub, DLF Cyber City, Gurgaon",1
"Cyber Hub, DLF Cyber City, Gurgaon",1
